project,area_bucket,district,tenure,propertyType,avg_buy,most_recent_buy,avg_buy_2020,avg_buy_2021,avg_buy_2022,avg_buy_2023,avg_buy_2024,avg_buy_2025,avg_rent,most_recent_rent,avg_rent_2020,avg_rent_2021,avg_rent_2022,avg_rent_2023,avg_rent_2024,avg_rent_2025,ROI
MELROSE VILLE,70-80,15.0,Freehold,Apartment,1028000.0,1028000.0,,1028000.0,,,,,3050.0,3500.0,,2600.0,,3500.0,,,24.476190476190478
MELROSE VILLE,80-90,,,,,,,,,,,,3292.8571428571427,3750.0,,2450.0,2975.0,3450.0,4000.0,3750.0,
MELVILLE PARK,100-110,18.0,99 yrs lease commencing from 1992,Condominium,872638.8,1070000.0,738888.0,722500.0,970000.0,925000.0,965000.0,1070000.0,3232.7659574468084,4100.0,2425.0,2484.6153846153848,3067.391304347826,3893.3333333333335,3717.6470588235293,3825.0,21.7479674796748
MELVILLE PARK,100-150,18.0,99 yrs lease commencing from 1992,Condominium,1095386.612244898,1280000.0,874250.0,935867.3548387097,1109615.3846153845,1221750.0,1231368.4210526317,1249842.105263158,,,,,,,,,
MELVILLE PARK,110-120,,,,,,,,,,,,3631.6,4000.0,2700.0,2946.6666666666665,3540.0,4100.0,4208.888888888889,4085.714285714286,
MELVILLE PARK,120-130,,,,,,,,,,,,3750.6607929515417,4200.0,2950.0,2979.032258064516,3471.276595744681,4428.571428571428,4183.720930232558,4252.173913043478,
MELVILLE PARK,130-140,,,,,,,,,,,,3871.0694444444443,4700.0,3100.0,3163.5625,3516.6666666666665,4476.666666666667,4270.0,4357.142857142857,
MELVILLE PARK,140-150,,,,,,,,,,,,3900.0,4200.0,,,3600.0,,4200.0,,
MELVILLE PARK,80-90,18.0,99 yrs lease commencing from 1992,Condominium,801961.75,1035000.0,679888.8,691576.9230769231,807833.3333333334,879851.7333333333,875288.8,908529.8461538461,3069.6752411575562,3350.0,2375.0,2404.2901234567903,2967.8724832214766,3594.8,3414.5238095238096,3366.964285714286,25.74626865671642
MELVILLE PARK,90-100,18.0,99 yrs lease commencing from 1992,Condominium,862119.1086956522,940000.0,710000.0,754000.0,840800.0,932792.5333333333,909655.8571428572,965000.0,3162.5236593059935,3700.0,2150.0,2507.1518987341774,3019.8765432098767,3655.3030303030305,3549.921875,3539.5833333333335,21.17117117117117
MENDON SPRING,190-200,,,,,,,,,,,,3000.0,3000.0,,3000.0,,,,,
MENDON SPRING,90-100,5.0,Freehold,Apartment,1264076.923076923,1350000.0,1030000.0,1186500.0,1278400.0,1288000.0,1337500.0,,3808.7301587301586,4400.0,2650.0,3030.769230769231,3630.0,4220.0,4380.0,3933.3333333333335,25.568181818181817
MERA EAST,100-110,14.0,Freehold,Apartment,1368500.0,1372000.0,1365000.0,1372000.0,,,,,3740.0,4400.0,,3050.0,3550.0,4400.0,,4350.0,25.984848484848484
MERA EAST,100-150,14.0,Freehold,Apartment,1754000.0,2025000.0,1500000.0,1775000.0,1620000.0,,1850000.0,2025000.0,,,,,,,,,
MERA EAST,110-120,,,,,,,,,,,,4862.5,5000.0,,3500.0,5750.0,5200.0,5000.0,,
MERA EAST,180-190,,,,,,,,,,,,6500.0,6200.0,,,6800.0,,6200.0,,
MERA EAST,190-200,,,,,,,,,,,,4766.666666666667,5300.0,,4300.0,4700.0,,5300.0,,
MERA EAST,200-250,14.0,Freehold,Apartment,2185000.0,2185000.0,,2185000.0,,,,,,,,,,,,,
MERA EAST,60-70,14.0,Freehold,Apartment,950000.0,950000.0,,,950000.0,,,,,,,,,,,,
MERA EAST,70-80,,,,,,,,,,,,2957.1428571428573,3100.0,,2300.0,2500.0,3166.6666666666665,3300.0,3100.0,
MERA EAST,80-90,,,,,,,,,,,,3066.6666666666665,3400.0,,2900.0,2900.0,,3400.0,,
MERA EAST,90-100,,,,,,,,,,,,3133.3333333333335,3600.0,,2600.0,,3200.0,3600.0,,
MERA GARDENS,100-150,23.0,99 yrs lease commencing from 1994,Terrace,2325000.0,2750000.0,,1900000.0,,,2750000.0,,,,,,,,,,
MERA GARDENS,150-160,23.0,99 yrs lease commencing from 1994,Terrace,2065666.6666666667,2800000.0,1712500.0,1712000.0,2300000.0,2465000.0,,2800000.0,,,,,,,,,
MERA GARDENS,150-200,23.0,99 yrs lease commencing from 1994,Terrace,2087361.0,2750000.0,,1797722.0,2194000.0,2560000.0,,,3600.0,3600.0,,3600.0,,,,,63.65740740740741
MERA GARDENS,200-250,23.0,99 yrs lease commencing from 1994,Terrace,1900000.0,1900000.0,1900000.0,,,,,,6830.0,7150.0,,,,6666.666666666667,7000.0,7150.0,22.144522144522146
MERA GARDENS,350-400,,,,,,,,,,,,12333.333333333334,9500.0,,,,12000.0,12500.0,,
MERA GARDENS,500-550,23.0,99 yrs lease commencing from 1994,Detached,3886666.6666666665,3980000.0,4500000.0,3580000.0,,,,,12000.0,12000.0,,,12000.0,,,,27.63888888888889
MERA GARDENS,550-600,23.0,99 yrs lease commencing from 1994,Detached,3825000.0,3850000.0,3400000.0,4000000.0,,4150000.0,3850000.0,,8578.57142857143,9500.0,,8270.0,9350.0,,,,33.771929824561404
MERA GARDENS,650-700,23.0,99 yrs lease commencing from 1994,Detached,5250000.0,5250000.0,,,,,5250000.0,,,,,,,,,,
MERA GARDENS,700-750,23.0,99 yrs lease commencing from 1994,Detached,4250000.0,4250000.0,,,4250000.0,,,,,,,,,,,,
MERA SPRINGS,100-110,,,,,,,,,,,,4150.0,4600.0,,,3700.0,,4600.0,,
MERA SPRINGS,100-150,8.0,Freehold,Condominium,2367259.2,2700000.0,1820000.0,2104500.0,2180000.0,2650000.0,2480444.0,2700000.0,,,,,,,,,
MERA SPRINGS,110-120,,,,,,,,,,,,4584.615384615385,5300.0,3800.0,3760.0,4230.555555555556,5275.0,5366.666666666667,5333.333333333333,
MERA SPRINGS,130-140,,,,,,,,,,,,6166.666666666667,6200.0,,,5700.0,6600.0,,6200.0,
MERA SPRINGS,140-150,,,,,,,,,,,,5683.333333333333,6700.0,,4625.0,5290.0,5800.0,6362.5,6700.0,
MERA SPRINGS,90-100,8.0,Freehold,Condominium,1642777.6,1820000.0,1568888.0,1587500.0,1735000.0,,,,3950.0,4700.0,,3033.3333333333335,3828.5714285714284,4525.0,4190.0,4375.0,32.269503546099294
MERA TERRACE,100-150,16.0,Freehold,Terrace,3098150.0,3890000.0,2573333.3333333335,2928571.4285714286,3330000.0,3880000.0,3762600.0,,4827.272727272727,5700.0,3600.0,4125.0,5460.0,5700.0,,,56.87134502923976
MERA TERRACE,200-250,16.0,Freehold,Terrace,3015000.0,3000000.0,3030000.0,3000000.0,,,,,6114.285714285715,6100.0,,4900.0,,6450.0,6200.0,6100.0,40.98360655737705
MERA TERRACE,250-300,,,,,,,,,,,,6000.0,6000.0,,,,,6000.0,,
MERA TERRACE,400-450,,,,,,,,,,,,7000.0,7000.0,,,7000.0,,,,
MERA TERRACE,500-550,16.0,Freehold,Terrace,4705000.0,4705000.0,,4705000.0,,,,,,,,,,,,,
MERALODGE,100-110,23.0,Freehold,Condominium,1271666.6666666667,1285000.0,1250000.0,1280000.0,1285000.0,,,,3031.5789473684213,3600.0,,2530.0,2830.0,3400.0,3425.0,3450.0,29.74537037037037
MERALODGE,150-160,23.0,Freehold,Condominium,2106000.0,2250000.0,,1888000.0,,2180000.0,2250000.0,,3705.8823529411766,4300.0,,2720.0,3766.6666666666665,4233.333333333333,4233.333333333333,,43.6046511627907
MERALODGE,150-200,23.0,Freehold,Condominium,2244000.0,2400000.0,,2088000.0,,,2400000.0,,,,,,,,,,
MERALODGE,160-170,,,,,,,,,,,,4000.0,4350.0,,3650.0,,4350.0,,,
MERALODGE,170-180,,,,,,,,,,,,4958.333333333333,5000.0,,,4075.0,5400.0,5600.0,5000.0,
MERALODGE,180-190,,,,,,,,,,,,4487.5,5300.0,,3675.0,,5300.0,,5300.0,
MERALODGE,90-100,,,,,,,,,,,,3766.6666666666665,4500.0,,,2400.0,4400.0,4500.0,,
MERAPRIME,100-110,3.0,99 yrs lease commencing from 2003,Condominium,1973445.3333333333,2388000.0,1650000.0,1750750.0,1968698.9090909092,2230000.0,2302000.0,2388000.0,6078.342857142857,7000.0,,5063.720930232558,5793.617021276596,6980.645161290323,6460.7692307692305,7020.0,28.42857142857143
MERAPRIME,100-150,3.0,99 yrs lease commencing from 2003,Condominium,2567200.0,2700000.0,,,2400000.0,2530000.0,2603000.0,2700000.0,,,,,,,,,
MERAPRIME,110-120,,,,,,,,,,,,6560.0,6400.0,,5125.0,,7516.666666666667,,,
MERAPRIME,120-130,,,,,,,,,,,,6632.571428571428,7000.0,,5525.0,6444.444444444444,7420.0,7550.0,7300.0,
MERAPRIME,70-80,3.0,99 yrs lease commencing from 2003,Condominium,1516960.0,1808000.0,1180000.0,1481800.0,1515000.0,1704000.0,,,4799.038461538462,5900.0,,4121.875,4844.444444444444,5263.636363636364,5091.666666666667,5250.0,25.53672316384181
MERAWOODS,100-150,23.0,999 yrs lease commencing from 1885,Condominium,1706368.4210526317,1980000.0,1452500.0,1615000.0,1817600.0,1862666.6666666667,1930000.0,,,,,,,,,,
MERAWOODS,120-130,,,,,,,,,,,,3707.7083333333335,4000.0,2200.0,2789.655172413793,3461.6666666666665,4425.217391304348,4281.578947368421,4566.666666666667,
MERAWOODS,130-140,,,,,,,,,,,,3477.1428571428573,3200.0,,2610.0,3900.0,3886.0,4200.0,,
MERAWOODS,140-150,,,,,,,,,,,,4150.0,4500.0,,,3800.0,,4500.0,,
MERAWOODS,150-160,23.0,999 yrs lease commencing from 1885,Condominium,2068000.0,2068000.0,,,2068000.0,,,,3400.0,4500.0,,2900.0,3100.0,,,4500.0,38.2962962962963
MERAWOODS,150-200,23.0,999 yrs lease commencing from 1885,Condominium,2510000.0,2830000.0,2100000.0,,2600000.0,,2830000.0,,,,,,,,,,
MERAWOODS,160-170,,,,,,,,,,,,4000.0,4000.0,,4000.0,,,,,
MERAWOODS,170-180,,,,,,,,,,,,5450.0,6300.0,,,4916.666666666667,6200.0,,6300.0,
MERAWOODS,180-190,,,,,,,,,,,,5537.5,6000.0,,4500.0,5150.0,5833.333333333333,6000.0,,
MERAWOODS,200-250,23.0,999 yrs lease commencing from 1885,Condominium,3238000.0,3238000.0,,,,,3238000.0,,,,,,,,,,
MERAWOODS,210-220,,,,,,,,,,,,6100.0,6100.0,,,,,6100.0,,
MERAWOODS,90-100,23.0,999 yrs lease commencing from 1885,Condominium,1280833.3333333333,1450000.0,,1120000.0,,1437500.0,1450000.0,,2997.1186440677966,3100.0,,2222.7272727272725,2761.5384615384614,3360.0,3328.9473684210525,3183.3333333333335,38.97849462365591
MERGUI MANSIONS,120-130,,,,,,,,,,,,4074.705882352941,4400.0,,2875.0,4037.5,4317.5,4283.333333333333,4400.0,
MERGUI MANSIONS,130-140,,,,,,,,,,,,3252.6666666666665,4100.0,,2960.0,3049.714285714286,3675.0,3850.0,,
MERIDIAN 38,100-110,,,,,,,,,,,,2625.0,3200.0,,2100.0,,2600.0,3200.0,,
MERIDIAN 38,100-150,15.0,Freehold,Apartment,1675000.0,1675000.0,,1675000.0,,,,,,,,,,,,,
MERIDIAN 38,190-200,,,,,,,,,,,,4950.0,5400.0,,,4500.0,,5400.0,,
MERIDIAN 38,60-70,15.0,Freehold,Apartment,1068000.0,1068000.0,,1068000.0,,,,,2220.0,2300.0,2400.0,2000.0,2200.0,2200.0,2300.0,,38.69565217391304
MERLOT VILLE,100-110,,,,,,,,,,,,3900.0,4300.0,,2700.0,4300.0,4300.0,4300.0,,
MERLOT VILLE,110-120,,,,,,,,,,,,4500.0,4500.0,,,,,4500.0,,
MERLOT VILLE,150-200,15.0,Freehold,Apartment,2350000.0,2350000.0,,,,,2350000.0,,,,,,,,,,
MERLOT VILLE,160-170,,,,,,,,,,,,7000.0,12000.0,,,6000.0,,7200.0,,
MERLOT VILLE,210-220,,,,,,,,,,,,6800.0,6800.0,,,6800.0,,,,
MERLOT VILLE,90-100,15.0,Freehold,Apartment,1550000.0,1550000.0,,,,1550000.0,,,,,,,,,,,
METRO LOFT,30-40,,,,,,,,,,,,2992.0,3060.0,,,3000.0,2950.0,3030.0,,
METRO LOFT,40-50,14.0,Freehold,Apartment,676269.7142857143,720000.0,620000.0,,662944.0,670000.0,706000.0,,2548.3333333333335,2600.0,1700.0,1892.857142857143,2347.3684210526317,3054.7619047619046,2807.5,2875.0,23.076923076923077
METRO LOFT,50-60,14.0,Freehold,Apartment,800000.0,800000.0,,,,,800000.0,,2600.0,3000.0,,2400.0,,3000.0,,,22.222222222222225
METRORESIDENCES NEWTON,140-150,,,,,,,,,,,,2450.0,2200.0,,2450.0,,,,,
MEYA LODGE,100-150,13.0,Freehold,Apartment,1806666.6666666667,1840000.0,,,1750000.0,1835000.0,,,,,,,,,,,
MEYA LODGE,110-120,,,,,,,,,,,,3870.0,4000.0,,3500.0,3600.0,4375.0,,,
MEYER BLUE,100-110,15.0,Freehold,Apartment,3624235.294117647,3613000.0,,,,,3603714.285714286,3720000.0,,,,,,,,,
MEYER BLUE,100-150,15.0,Freehold,Apartment,4958888.888888889,4685000.0,,,,,4974500.0,4904250.0,,,,,,,,,
MEYER BLUE,150-200,15.0,Freehold,Apartment,6009294.117647059,6249000.0,,,,,5994312.5,6249000.0,,,,,,,,,
MEYER BLUE,250-300,15.0,Freehold,Apartment,10180000.0,10280000.0,,,,,10180000.0,,,,,,,,,,
MEYER BLUE,60-70,15.0,Freehold,Apartment,2210508.474576271,2024000.0,,,,,2225301.886792453,2079833.3333333333,,,,,,,,,
MEYER BLUE,90-100,15.0,Freehold,Apartment,3181608.695652174,3041000.0,,,,,3217777.777777778,3051400.0,,,,,,,,,
MEYER MANSION,100-110,15.0,Freehold,Apartment,2926298.409090909,3500000.0,2963500.0,2950118.1818181816,2869117.2413793104,3129930.0,3508000.0,3500000.0,7110.0,7500.0,,,,,7236.363636363636,6955.555555555556,38.88888888888889
MEYER MANSION,100-150,15.0,Freehold,Apartment,3780920.9777777777,4718888.0,3897800.0,3763985.714285714,3710182.7586206896,3957191.2,,4718888.0,,,,,,,,,
MEYER MANSION,120-130,,,,,,,,,,,,8416.666666666666,8500.0,,,,,8166.666666666667,8666.666666666666,
MEYER MANSION,130-140,,,,,,,,,,,,10614.285714285714,9800.0,,,,,11080.0,9450.0,
MEYER MANSION,150-160,15.0,Freehold,Apartment,4544293.7894736845,4576400.0,4608820.0,4457036.0,4528281.0,4550300.0,,,10016.666666666666,11000.0,,,,,10025.0,10000.0,34.66969696969697
MEYER MANSION,150-200,15.0,Freehold,Apartment,4637147.619047619,5180000.0,4468900.0,4626207.2727272725,4548988.571428572,,5000000.0,5180000.0,,,,,,,,,
MEYER MANSION,160-170,,,,,,,,,,,,10400.0,10500.0,,,,,10375.0,10500.0,
MEYER MANSION,40-50,15.0,Freehold,Apartment,1433165.7777777778,1535500.0,1466900.0,1473946.0,1409136.3636363635,,,,3932.5,3500.0,,,,,3931.25,3937.5,36.55952380952381
MEYER MANSION,60-70,15.0,Freehold,Apartment,2005331.4285714286,2000000.0,,1936693.3333333333,2035128.5714285714,,2000000.0,,4748.181818181818,4800.0,,,,,4741.25,4766.666666666667,34.72222222222222
MEYER MANSION,80-90,15.0,Freehold,Apartment,2417600.0,2417600.0,,,2417600.0,,,,,,,,,,,,
MEYER MELODIA,220-230,,,,,,,,,,,,4167.0,4167.0,,4167.0,,,,,
MEYER PARK,,15.0,Freehold,Condominium,392180000.0,392180000.0,,,,392180000.0,,,,,,,,,,,
MEYER PARK,150-200,15.0,Freehold,Condominium,2565000.0,2565000.0,2565000.0,,,,,,,,,,,,,,
MEYER PARK,160-170,,,,,,,,,,,,4671.875,4500.0,,3907.1428571428573,5300.0,5225.0,,,
MEYER PARK,230-240,,,,,,,,,,,,8000.0,8000.0,,,,8000.0,,,
MEYER PARK,240-250,,,,,,,,,,,,5693.333333333333,4900.0,,4983.333333333333,6560.0,5933.333333333333,4900.0,,
MEYER PARK,250-260,,,,,,,,,,,,5753.846153846154,4500.0,,5416.666666666667,5400.0,6525.0,,,
MEYER RESIDENCE,100-110,15.0,Freehold,Apartment,2286000.0,2500000.0,,2165000.0,2366666.6666666665,,,,4510.9375,6200.0,,3445.0,4337.5,5320.0,5300.0,5750.0,33.60215053763441
MEYER RESIDENCE,80-90,15.0,Freehold,Apartment,1859500.0,2088000.0,,1750000.0,1800000.0,,,2088000.0,4005.0,4500.0,,3162.5,3462.5,4485.714285714285,4500.0,4400.0,38.666666666666664
MEYER RESIDENCE,90-100,15.0,Freehold,Apartment,2115900.0,2451800.0,1780000.0,,,,2451800.0,,4182.777777777777,4750.0,,3336.25,,4816.666666666667,5100.0,4750.0,43.0140350877193
MEYERHOUSE,150-200,15.0,Freehold,Condominium,5285136.875,5238090.0,,5338746.666666667,5124307.5,,,,,,,,,,,,
MEYERHOUSE,180-190,,,,,,,,,,,,18500.0,18500.0,,,,18500.0,,,
MEYERHOUSE,250-300,15.0,Freehold,Condominium,7635767.115384615,9280000.0,,7517714.285714285,7590330.277777778,,9280000.0,,,,,,,,,,
MEYERHOUSE,260-270,,,,,,,,,,,,20583.333333333332,19000.0,,,19500.0,21833.333333333332,19500.0,19000.0,
MEYERHOUSE,270-280,,,,,,,,,,,,19233.333333333332,18900.0,,,18000.0,,19850.0,,
MEYERHOUSE,280-290,,,,,,,,,,,,21571.428571428572,17000.0,,,23750.0,24250.0,19000.0,17000.0,
MEYERHOUSE,300-350,15.0,Freehold,Condominium,8153173.75,8355000.0,8541000.0,7966695.0,8150200.0,,,,,,,,,,,,
MEYERHOUSE,500-550,15.0,Freehold,Condominium,13838595.0,14200000.0,13810000.0,13844314.0,,,,,,,,,,,,,
MEYERHOUSE,>300,,,,,,,,,,,,23260.0,29000.0,,,27750.0,12000.0,19800.0,29000.0,
MI CASA,100-110,23.0,99 yrs lease commencing from 2008,Condominium,1130076.8461538462,1330000.0,980000.0,1037199.8,1165000.0,1210000.0,1305000.0,,3165.217391304348,4000.0,2350.0,2636.3636363636365,2810.0,3661.5384615384614,3575.0,3800.0,27.708333333333332
MI CASA,100-150,23.0,99 yrs lease commencing from 2008,Condominium,1372299.5714285714,1670000.0,1138500.0,1207680.5,1246666.6666666667,1540166.6666666667,1563333.3333333333,1649377.6,,,,,,,,,
MI CASA,110-120,,,,,,,,,,,,3783.4239130434785,4500.0,,2989.285714285714,3488.235294117647,4319.736842105263,4287.5,4533.333333333333,
MI CASA,120-130,,,,,,,,,,,,3870.3225806451615,4380.0,3000.0,3062.5,3700.0,4493.75,4378.571428571428,4380.0,
MI CASA,150-200,23.0,99 yrs lease commencing from 2008,Condominium,2084000.0,2350000.0,1818000.0,,,2350000.0,,,,,,,,,,,
MI CASA,190-200,,,,,,,,,,,,3700.0,3700.0,,,3700.0,,,,
MI CASA,200-210,,,,,,,,,,,,6250.0,7000.0,,5500.0,,,7000.0,,
MI CASA,200-250,23.0,99 yrs lease commencing from 2008,Condominium,2520000.0,2520000.0,,,,,,2520000.0,,,,,,,,,
MI CASA,90-100,23.0,99 yrs lease commencing from 2008,Condominium,1041412.5714285715,1220888.0,,960333.3333333334,1006500.0,,1197944.0,,2969.5652173913045,3400.0,2450.0,2500.0,3050.0,3220.0,3550.0,3400.0,29.923725490196077
MIAPLACE,130-140,,,,,,,,,,,,4160.476190476191,4300.0,3750.0,3850.0,4084.0,4400.0,4500.0,,
MIAPLACE,70-80,,,,,,,,,,,,2950.0,3800.0,,,,2800.0,3250.0,,
MIAPLACE,80-90,,,,,,,,,,,,2864.7727272727275,3500.0,2250.0,2640.625,2805.0,3150.0,3087.5,3300.0,
MICHAEL APARTMENT,40-50,,,,,,,,,,,,2400.0,2400.0,,,,2400.0,,,
MICHAEL APARTMENT,60-70,,,,,,,,,,,,4250.0,4300.0,,,,4200.0,4300.0,,
MICHAEL APARTMENT,80-90,,,,,,,,,,,,3600.0,3900.0,,,,3600.0,,,
MICHAELS' RESIDENCES,200-250,23.0,99 yrs lease commencing from 2012,Semi-detached,3099382.6666666665,3600000.0,2935000.0,3045000.0,3332962.6666666665,3600000.0,,,8750.0,8000.0,,8750.0,,,,,37.5
MICHAELS' RESIDENCES,250-300,23.0,99 yrs lease commencing from 2012,Semi-detached,3852000.0,4100000.0,,,3852000.0,,,,9066.666666666666,9500.0,,8850.0,9500.0,,,,35.96491228070175
MICHAELS' RESIDENCES,300-350,,,,,,,,,,,,11000.0,10500.0,,,,11500.0,10500.0,,
MICHAELS' RESIDENCES,350-400,,,,,,,,,,,,15350.0,15000.0,,,,14000.0,16100.0,,
MICHAELS' RESIDENCES,400-450,,,,,,,,,,,,12350.0,13200.0,,11716.666666666666,12983.333333333334,,,,
MICHAELS' RESIDENCES,450-500,,,,,,,,,,,,14000.0,14000.0,,,14000.0,,,,
MIDTOWN BAY,100-150,7.0,99 yrs lease commencing from 2018,Apartment,4444000.0,4500000.0,,,,,,4444000.0,,,,,,,,,
MIDTOWN BAY,30-40,7.0,99 yrs lease commencing from 2018,Apartment,1404442.857142857,1545000.0,1334366.6666666667,1355600.0,,1463700.0,1545000.0,,4000.0,4000.0,,,,,,4000.0,32.1875
MIDTOWN BAY,40-50,7.0,99 yrs lease commencing from 2018,Apartment,1551693.2727272727,1610000.0,1378400.0,1461776.0,1541170.0,1676052.857142857,1748000.0,1610000.0,4485.714285714285,4200.0,,,,,,4485.714285714285,31.944444444444443
MIDTOWN BAY,60-70,7.0,99 yrs lease commencing from 2018,Apartment,2302801.6666666665,2680000.0,1908300.0,2152807.5,2269333.3333333335,2312766.9565217393,2533216.0,2560000.0,5763.636363636364,6000.0,,,,,,5763.636363636364,37.22222222222222
MIDTOWN BAY,70-80,7.0,99 yrs lease commencing from 2018,Apartment,2245900.0,2245900.0,,,,2245900.0,,,,,,,,,,,
MIDTOWN BAY,90-100,7.0,99 yrs lease commencing from 2018,Apartment,3446820.0,3427380.0,,,3368300.0,3472993.3333333335,,,7400.0,7400.0,,,,,,7400.0,38.59662162162162
MIDTOWN MODERN,100-150,7.0,99 yrs lease commencing from 2019,Apartment,4053588.909090909,4488000.0,,3919212.0,3854466.0,4126776.0606060605,4513500.0,,,,,,,,,,
MIDTOWN MODERN,150-200,7.0,99 yrs lease commencing from 2019,Apartment,5416817.407407408,5888000.0,,4863622.5,5282436.875,5353946.4,6076222.222222222,,,,,,,,,,
MIDTOWN MODERN,30-40,7.0,99 yrs lease commencing from 2019,Apartment,1320975.375,1400000.0,,1285300.1492537314,1455300.0,1508522.5,1546480.0,1400000.0,4062.5,3900.0,,,,,,4062.5,29.91452991452991
MIDTOWN MODERN,300-350,7.0,99 yrs lease commencing from 2019,Apartment,14415100.0,14000000.0,,14830200.0,,14000000.0,,,,,,,,,,,
MIDTOWN MODERN,40-50,7.0,99 yrs lease commencing from 2019,Apartment,1346625.975609756,1328000.0,,1337897.435897436,1661220.0,1539055.0,1328000.0,,4442.857142857143,4900.0,,,,,,4442.857142857143,22.58503401360544
MIDTOWN MODERN,50-60,7.0,99 yrs lease commencing from 2019,Apartment,1705897.1764705882,2000000.0,,1694271.463414634,2035500.0,2000000.0,,,5116.666666666667,5200.0,,,,,,5116.666666666667,32.05128205128205
MIDTOWN MODERN,60-70,7.0,99 yrs lease commencing from 2019,Apartment,1905490.6785714286,2388888.0,,1887381.2962962964,,,2400000.0,2388888.0,,,,,,,,,
MIDTOWN MODERN,80-90,7.0,99 yrs lease commencing from 2019,Apartment,2488280.3333333335,2632000.0,,2318778.0,2559397.5,2770261.4285714286,2600000.0,2636666.6666666665,7000.0,7000.0,,,,,,7000.0,31.333333333333332
MIDTOWN MODERN,90-100,7.0,99 yrs lease commencing from 2019,Apartment,2745456.2352941176,2880000.0,,2713861.8666666667,2993017.5,,2940000.0,,,,,,,,,,
MIDTOWN RESIDENCES,100-150,19.0,99 yrs lease commencing from 2013,Apartment,1718000.0,1850000.0,1730000.0,1575000.0,1860000.0,,1850000.0,,,,,,,,,,
MIDTOWN RESIDENCES,110-120,,,,,,,,,,,,3100.0,3100.0,,3100.0,,,,,
MIDTOWN RESIDENCES,40-50,19.0,99 yrs lease commencing from 2013,Apartment,713352.9411764706,765000.0,668000.0,688000.0,694666.6666666666,719800.0,730000.0,758000.0,2322.2988505747126,2800.0,2000.0,1890.7142857142858,2213.8888888888887,2670.5882352941176,2663.157894736842,2812.5,22.767857142857142
MIDTOWN RESIDENCES,50-60,19.0,99 yrs lease commencing from 2013,Apartment,919705.8823529412,1000000.0,848000.0,867000.0,900200.0,957600.0,1030000.0,1000000.0,2953.048387096774,3300.0,,2365.7894736842104,2889.375,3490.0,3346.2727272727275,3366.6666666666665,25.25252525252525
MIDTOWN RESIDENCES,60-70,19.0,99 yrs lease commencing from 2013,Apartment,972671.6363636364,1100000.0,825000.0,898200.0,939236.0,1065777.6,1070000.0,1100000.0,3107.608695652174,3000.0,,2418.75,3013.0434782608695,3530.0,3540.4761904761904,3400.0,30.555555555555557
MIDTOWN RESIDENCES,70-80,19.0,99 yrs lease commencing from 2013,Apartment,1020000.0,1020000.0,,,1020000.0,,,,,,,,,,,,
MIDTOWN RESIDENCES,80-90,19.0,99 yrs lease commencing from 2013,Apartment,1064500.0,1250000.0,1000000.0,990000.0,1018000.0,1250000.0,,,3294.4444444444443,3700.0,,2450.0,,3837.5,3475.0,,28.153153153153152
MIDWOOD,100-150,23.0,99 yrs lease commencing from 2018,Condominium,2074288.1355932204,2400000.0,,2037818.1818181819,2087527.7777777778,,,2400000.0,,,,,,,,,
MIDWOOD,110-120,,,,,,,,,,,,6400.0,6800.0,,,,,6400.0,,
MIDWOOD,40-50,23.0,99 yrs lease commencing from 2018,Condominium,830410.537815126,870000.0,787020.8333333334,835227.0588235294,850000.0,992500.0,879777.6,898222.0,3020.9523809523807,2950.0,,,,3150.0,3025.6944444444443,2950.0,24.576271186440678
MIDWOOD,50-60,23.0,99 yrs lease commencing from 2018,Condominium,1019606.8396226416,1210000.0,929302.2727272727,1014186.0465116279,1162666.6666666667,,1050000.0,1305000.0,3434.6153846153848,3200.0,,,,3575.0,3424.358974358974,3416.6666666666665,31.510416666666668
MIDWOOD,60-70,23.0,99 yrs lease commencing from 2018,Condominium,1212968.170940171,1330000.0,1136581.8181818181,1188977.380952381,1291875.0,1380000.0,1370555.4285714286,1371981.3333333333,3879.9622641509436,3600.0,,,,4169.714285714285,3825.714285714286,3868.181818181818,30.787037037037038
MIDWOOD,70-80,23.0,99 yrs lease commencing from 2018,Condominium,1300706.6896551724,1560000.0,1248025.0,1278770.8333333333,1294000.0,,1527000.0,1596444.0,4095.5882352941176,4275.0,,,,,4103.846153846154,4068.75,30.4093567251462
MIDWOOD,80-90,23.0,99 yrs lease commencing from 2018,Condominium,1478054.5454545454,1820000.0,1407366.6666666667,1464893.75,1456000.0,,1740000.0,1820000.0,4625.0,4300.0,,,,4700.0,4644.444444444444,4500.0,35.27131782945737
MIDWOOD,90-100,23.0,99 yrs lease commencing from 2018,Condominium,1662394.9152542374,1900000.0,1571328.5714285714,1620666.6666666667,1702095.238095238,,1900000.0,1890000.0,4869.166666666667,5800.0,,,,5800.0,4841.25,4633.333333333333,27.298850574712645
MILFORD VILLAS,200-250,13.0,Freehold,Strata Terrace,2785000.0,2950000.0,,2400000.0,,2850000.0,3020000.0,,,,,,,,,,
MILFORD VILLAS,250-300,13.0,Freehold,Strata Terrace,2590000.0,2590000.0,,2590000.0,,,,,8150.0,8000.0,,,,8300.0,8000.0,,26.979166666666668
MILL AT 32,70-80,,,,,,,,,,,,5100.0,5000.0,,,,5200.0,5000.0,,
MILL AT 32,80-90,,,,,,,,,,,,5494.736842105263,5300.0,,,,5537.5,5266.666666666667,,
